sample_id,building_id,record_index,event,orthomosaic,label,class_id,legacy_split,polygon_min_x,polygon_min_y,polygon_max_x,polygon_max_y,in_train_10pct,in_train_20pct,in_train_30pct,ian_to_ida_role,ida_to_ian_role,orthomosaic_group,flight_group,sequence_group,exact_duplicate_group,perceptual_duplicate_group,exact_hash_sha256,phash64,polygon_alpha_invalid_fraction
237a440f30521ce56a5e09105512a372,e353f39d17324ab2aba113a0fa8267ef,217,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,25338,21884,25454,22061,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0051,phash_group_0051,f31fb249aa8c43c2be4cdc730c5c0330da99fd241d68f9b5b2433ec2ddde13b8,93c770c9341c4e7b,0.0
23bc160a48a07f9e7da7ead375396d68,97e4aec09255494ba485bb2e386f28ef,390,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,25965,10687,26414,10981,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0052,phash_group_0052,1cfa13812b1b4d1b27783c4f74a3c1503fc868a97a7b9a6e74c5c87abbf9622e,d5152aaa46f3ccc6,0.0
245ea8706cca5766d23b22b5eeb8bb35,aaa2c1bcf6c14e5dac4c8502507f00f5,525,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,8082,7042,8523,7495,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0053,phash_group_0053,b672682ac1c73f69849afbc6cf84e78f7dee213ba948d4901e73bd44a765dba1,9734d212f382ca3f,0.0
25e641f8648602fede03052ac24d0277,19b296dc38da427d9549719ac40ac87c,235,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,23630,17132,24418,17653,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0054,phash_group_0054,67d3a92915f30e2411c0dbf43dd44807beac3a12cac874c676511a71129e5828,82c374fd1a3a63c6,0.0
2664e24714bedcc06e46f512cc5d25f2,92ce2220d7e047eaa97cc319fcadcabf,413,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,5456,4910,5958,5379,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0055,phash_group_0055,40a2400ee8632b6df174b6033ea125f01fc3b58d40e8845b0596a17606dd5e39,9eb466cd384143ee,0.0
284f419f47180c900e7869d8a1c56608,3d7534f48ee542be99bbc5e1fcf6244b,356,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,25891,11630,26339,11977,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0056,phash_group_0056,9798412d98859e235fc47c4ba05fd557315b84a6a620a76ff0a666c067e10287,c13f6fed16005ab1,0.0
285d6c1eef96820672b41d9c97887fca,6f6aa4d73dc842d0a0ab0b741ae750fb,189,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,22706,19190,22953,19448,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0057,phash_group_0057,7b49803bdd0ddf9951697d393ed4cf81a8d7e95bc5b5b0e22d203de81a8467e4,d46a3a35343a7c72,0.0
290ce8b9c66df379b59c3877742670f6,d1056870dda7488a8a22220b16ab91a7,243,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,23522,26364,24018,26849,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0058,phash_group_0058,64ef4329fdec11d8d48fb50ab4de4b41d5ec698eb43abf4ed9f7879ccf65bf2b,80761b5b6e661b1b,0.0
2a8ab18b4be1389f0ad2f05dd92948bb,6fe9d0df791643f0b7b35eb4271d1185,401,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,28068,21674,28541,22013,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0059,phash_group_0059,493cb5d63edf000e8f4eec26e8c6e00e2649bdd6de886a30fff6565411289fbd,907d63ca1b356d1a,0.0
2aa72ffe9b751fa7dd6b8ba7b15b81e7,c6e997b7eb654b5d87b9b4c50bbfa9eb,306,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,26677,15515,27142,15821,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0060,phash_group_0060,74576b15256e7910b53d11e8bf94d0b27a86b87e3d7379ea35119098cfc6b4ec,901d6bea4e058f7a,0.0
2ad25081a20108f71503e32d3db8ff6f,3a5664fa57df45748ecbab1cfdb84eeb,8,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,train,13610,18740,13886,19171,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0061,phash_group_0061,15fca67d9204caaaef46255b7cc2f5b8a9d29384afb58b89d90fe506d13ab02f,963849973cb69672,0.0
2b319d8c25690ccb29cbe94927e0c82b,3160bfbe237945b3ba194073b1e7cbd3,18,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,12965,24801,13592,25718,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0062,phash_group_0062,1577c44d2a8019f5f507aa798519ae5878263405aa07490256ae84d6fd3c29e9,969cc93661c34ea7,0.0
2bdb7dd40b0bc76a3d54fa12fc1f4cca,1e6f729257c34833a9e7fda749478383,506,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,11359,20599,11580,20902,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0063,phash_group_0063,7111c77bbf439b7100db6956237e645b2854e082a3653a4b0efb95976c1c75fc,c0246d6b68393b3f,0.0
2c681b5149e19d6740ec8553f4bcf365,131545798c314409884bc2fde5c3ace7,109,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,train,15905,20981,16159,21123,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0064,phash_group_0064,56a8e48392d2f6ae9090a57fc4639173048d7d0ed7913e9c1710540682c08e78,c07c3f8163da962d,0.0
2cfbe497e7c7b48c283dd845f202790a,cd3b83acb14146e2a1b855c516c0d461,392,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,val,26686,11322,27146,11642,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0065,phash_group_0065,6fc347cf0dd84f82813539796d170d699ac99950259c12c2261817a27b887170,d5cd2afa5a030c1f,0.0
2e7b3c5a181341bba92513edd9d50983,dd6b2707cd524f1c82ee3183fa4048ec,376,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,28040,20770,28501,21141,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0066,phash_group_0066,4be5b4f0c043a4f08cca65e440a78773ee8cbcc2430bddd48da4c48ddf39e803,84476bb771d3071c,0.0
2f822d409249ea99114d4a6fb4620ae4,ab3c4e7ed31640fc9ee48dc6afb440e1,69,Hurricane Ida,20210901-Cocodrie-1.geo.tif,destroyed,3,train,18742,4604,19416,5274,True,True,True,excluded,train_pool,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0067,phash_group_0067,1dfe6de5a89e39ec99b1d001051a5e34ff99436b593d6eaf942b166e2201c960,932495f15dc7701e,0.0
2fdd5bcd92793cf7528b1be37a58bced,59029a75f7744eb8a4c4d624bcd86ab0,558,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,22964,10889,23091,11148,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0068,phash_group_0068,a03adacf2592baf39b4ca4cdd736147920653209ed36a6988977b748b4c6190d,9b69663364706c79,0.0
303b519aed0e57f170877d741cd9ae11,6c23b63eb3df4297b43d903c0743cafd,44,Hurricane Ida,20210901-Cocodrie-1.geo.tif,no damage,0,train,18333,16541,18737,16781,True,True,True,excluded,train_pool,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0069,phash_group_0069,10c5bf5018992235cef165e1440768311d7061ca97cfb3f766529e37c373e0aa,d5d52a2a292ad5d5,0.0
3055497c5cc9c911cb6c4a16dd22c218,5dfbcb2ac71c4e03ac7b1f32af5e04c2,278,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,val,24206,27880,24555,28320,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0070,phash_group_0070,2ef1cd4bc22c8532d09c77a3b39886ddbfbd960058fe2d1f8521844647a1b40d,942f364f6ae85a68,0.0
30a1b1951620e5b51e1a481f5af049b2,55841f51492f4a6d9f1812bd5abf800d,274,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,24198,20921,24350,21157,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0071,phash_group_0071,54054ddec65ce0f7f5b74ac013ef655c47d12cbf884e6dd0a38144a197b6784b,92e13c65393c6d3c,0.0
30c5c4ec7a6e1c1e30eadae6351c9491,e7bb18c03b644436a75ed82d68561d82,519,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,10763,17078,11143,17444,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0072,phash_group_0072,53ea4b33afa2f6d9b8209b57ed1b91415940750997783fe4c8c35d9a6e6f0eb8,80077e783c991fdc,0.0
325da7377aa0ba6e5c396eecb36581a5,f17b1ed38dcc4985b9518c7abbbbbbc3,354,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,26677,12792,27145,13147,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0073,phash_group_0073,9a208735f071d1e0ede53576e531040b54427a799c83fa9158ed29795fd6c598,95726bc70f0f1e18,0.0
32b3dd1da44b496fbae9bf0c09a8b634,ac35e1cee0dc489bab4d2d2a638c8fdb,272,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,23770,20903,24135,21210,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0074,phash_group_0074,c0957f861b8d4d04e6814f4458f1a4b43fdf38df96bb1341731b08e055943651,d33426ef69c114cb,0.0
334e51b11830698a917062d0f3c04446,17fa285dfbb5405693876454aa79d132,427,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,5817,10781,6396,11307,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0075,phash_group_0075,99d13b7ce54d15fb0586b101777f1dc414ed0bf931e27f0c023f679bb3e54782,b82a469d72466dcd,0.0
33bcfc4894ca6d266c8e203701fff0cc,6de1de9034cd4519973c75921130c76e,66,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,13259,11066,13621,11371,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0076,phash_group_0076,c79152cc20d51b2e437f23eb1f5d2250ac01cbd5ad7ecd2cd92319e325369bdb,a11a7ed4496e5a4d,0.0
34353b9eda3d395507529f405a89c898,9490b1cd4c5444768def3076440ccc22,550,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,9684,16276,10075,16828,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0077,phash_group_0077,e49fefd89dd3ec3e6717cdd1044c80a4e205d2997f979cc91bfcbf3b5e8be132,91b6250f694d725b,0.0
34539e6ab76ac2c364a018f496f1917d,3e368ecf504d4de18e91440ddac906c8,340,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,25893,19878,26411,20300,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0078,phash_group_0078,07141424850a9d66ff3abab05c44a0b2844d5936bafa5ca7477f7de6f2c59f2d,a41f75c94b125bb2,0.0
345ec556f3bf95ea0b35bb10cae700c0,1cc172f47ab349329c3136ef7096cafa,24,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,12830,22232,13032,22612,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0079,phash_group_0079,d088a52929a2b1204fcd6830a44e12987fd979c6fddcae7cf30026eb1eee0dbc,9b6d363336243437,0.0
35429a5a41d59b49f087823fbe357139,e1e2011ef5fc4a7087b33b736f3dcb01,19,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,train,17435,16320,17696,16567,False,False,True,excluded,train_pool,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0080,phash_group_0080,eeadcf1a1e7e71e1480cda76bc23a00bdcede5191f697a2c1ee5ce4b2aee44dd,f0e503b87b1726f0,0.0
367f85ea4bc75cbb512b9377bccf75d2,acd9780fac924e2598753b69c4110f6d,160,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,22604,13107,22969,13431,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0081,phash_group_0081,1a07d28bca6de2bd4b535ab4cfc028635fcaa0d1f6a9ca904ae61f4663c94131,835a2be077c5468f,0.0
3687648f349f56f70c96bc4a675b3e30,a0dd0c38debf4972be445e78be143258,279,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,27401,23374,27754,23602,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0082,phash_group_0082,1ff1b2dd72f09b08a4fd4d300983f7e627245a6b2247e92d7486fc6b568a74b5,85373b48f0cf8d31,0.0
368fd37bd1f34f3e42f2724d4d480497,ffbde9e9782f4d54a2412839a7993e2c,163,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,21562,11758,21699,11927,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0083,phash_group_0083,121d112472da6a166865cc7d56d4a3b569463e16cd1c8495ee4bc62a6dda2ef9,953b0a1d1c1f1d1f,0.0
36da72f21bba161f90613f48f2b6d74b,7b797f1134454c10a0af205cb60fd998,524,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,8519,7205,8950,7723,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0084,phash_group_0084,cf37a2daa3e617bdcc17bdcaf747b8b59bd5bf31dc9302bfc76875c43df05010,913f6c4a34f525b4,0.0
36f58b98d332929e2bc111ed4077dbec,fc877e0b1a874ff398792782132df22d,302,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,26674,14584,27151,14920,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0085,phash_group_0085,4eb75197c42aec6595404313201fa7a84aaf778c18645967cc5e110abddd6bb7,951d72e24b053cf9,0.0
37788db4ce11175496599075ea6f022e,632ff6bcb5304b4799ee387a7d5cd973,55,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,13391,21011,13640,21121,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0086,phash_group_0086,42ea5e1d5995e179544b92ac248b78ebbf9258e5a44da0284a493c2281a1d687,97ea6815876e91e1,0.0
37955dea8a833298b16d6365d91e76b5,e1433d2168394c43aeec67bbb358030d,167,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,21569,13891,21961,14191,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0087,phash_group_0087,6e1638be3503999c1c8d0de82c2e01882a3e77267924baed64bedee952264c2b,952e6a515bc25cd5,0.0
379b25346e5e9e517b3d113b3775ddc0,3041988f848d44f1abb57729aeff695f,344,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,27319,19609,27791,19904,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0088,phash_group_0088,79d0ce070d3f262c6426a47ff2a4525461c3db38b2d4e4d15cd3fd87b8f8cf4c,973466cb081ff871,0.0
388ae619feb5efa4f76453d32a6abc31,350252565eb84b14abd3e7b97c0ef48b,374,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,28063,19611,28444,19945,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0089,phash_group_0089,211a50f2effb20a1bf0cccac776c4cda4cd172f793075ad5ee76166f2e8d4806,d01b7aeb15e50d1c,0.0
388d66420f0220d9aa2b1689f931f2a1,4dd425bf6a0849169c04bba2957e953c,142,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,3526,5776,4080,6294,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0090,phash_group_0090,b857da3fc167457d05f92619d8b81e023c919f7a162a568a4e7e8d78e52a49ae,88273f187fb671c0,0.0
3891ce24684e819b05cf896c24e20445,505c569ef8ec45049c1cd98497a09e1d,116,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,16359,16411,17073,16940,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0091,phash_group_0091,ce1c321762e7ba73ffb11efdf94924ac998d7015569ded81aae9e2fac9653665,80202e9f5fdf5546,0.0
39f30e7ceb295a4c6511e51029dbc95d,8e9b676a864c4b85b90c90e815833ccd,12,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,12871,12046,13613,12875,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0092,phash_group_0092,ec0ad20bfc0353c24e323b9f4de3520fb4180e427befbcf00d2d597e10f46233,91c08c991fd6bb8d,0.0
3a61cf84db0bb0016cd88cd8a15ac446,42706b2e54594e2684e459a1c50cf106,121,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,16923,14371,17503,14729,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0093,phash_group_0093,07abe75c6f8462bdf142fa0be17470a810cbd9c139bc6934168a14c5ef732905,a2155fea7669a914,0.0
3b53d7bcfcb322ddae7160dab2546129,88e90b21ed54459e8f98b4883b8a4efa,26,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,val,15961,20481,16856,21077,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0094,phash_group_0094,c48f7d68da1ad01773efda291c77e2548925f5121fab61814813dd33c6f5f828,e64959361799d86c,0.0
3bad2958542844c0db2c424b46a0ace0,3ec8f2276ae5483e8314fe981dc38bd4,284,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,26076,21728,26474,22130,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0095,phash_group_0095,47e713e50705c57f04653854019dfcc8d6d1c9a57faf4c1ab45d93a45432a2dd,d0c372931b1e971e,0.0
3bd3975dd403bcfa1fa8e1b6a0b56b97,d85e9588257549e0b4fe65253130f454,463,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,8731,20350,8900,20687,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0096,phash_group_0096,183256c50fac47a87b14583551f2da38cda22316974f994e5175ca950d5b50e4,9a67666664666c69,0.0
3cae8df19954c20b882fbcd6d3eabde2,70d0eaf8f9d44f929108dadb1db8bd35,218,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,24553,21121,25078,21498,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0097,phash_group_0097,7efb414e7b4627241e20fb267e6d2b2543e91a5accb744bf291284ce9e6f2c71,876e7e9079912363,0.0
3dcfd7fe3ec8ed299a5b80c935d5257d,539a4ae5288e44dfa96480a8d0f0d695,48,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,train,13735,20134,13915,20454,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0098,phash_group_0098,99197c393d701f6cf5b25d2833b8c0bdb4c4626200a6a2e6adfa438bb787be0e,8638b66c98671d79,0.0
3e7e7fc9d2f976b899189781e617eefa,152cf55a7fc74db0890acf2b25c43e6a,192,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,22798,26786,23068,27318,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0099,phash_group_0099,d0fbd6bacdedf71b2edfaa292c3fbd5673d957a767f6da53c4506cd3ea4c9127,93cf6d363126316c,0.0
414c250c662b149125c683e566dbe2b4,b4d8c548ae414d23afdc991d65d19d47,3,Hurricane Ida,20210901-Cocodrie-1.geo.tif,minor damage,1,train,15189,32994,15635,33759,False,True,True,excluded,train_pool,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0100,phash_group_0100,3a113c0bde402f20bfc1df188163789cb207b4c1976d80120b1c8bed76eef89a,c71976623ccd7432,0.0
